id,name,entry_mode,slots,pyramid,exit_mode,composite_score,worst_bear_ret,worst_bear_xirr,worst_bear_pr,chop_ret,chop_xirr,chop_pr,bull_ret,cycle_ret,cycle_alpha,cycle_xirr,cycle_pr,cycle_pf,cycle_dd,cycle_wr
SW_0900,SW_0900: RANGE_EXPANSI | 8Slots | AGGRESSIVE | CHANDELIER_R,RANGE_EXPANSION_BURST,8,AGGRESSIVE_75,CHANDELIER_RUNNER,-5.92,-24.83,-43.8,0.54,-0.78,-3.4,1.13,31.71,-2.77,3.8,-2.8,0.99,0.94,17.2,48.7
SW_0782,SW_0782: DONCHIAN_TURT | 8Slots | NONE | THREE_TIER_W,DONCHIAN_TURTLE,8,NONE,THREE_TIER_WIDE,-6.0,-20.35,-36.8,0.62,-7.24,-28.2,0.84,48.85,11.27,17.84,11.3,1.02,1.14,8.3,52.6
SW_0794,SW_0794: DONCHIAN_TURT | 8Slots | LIVERMORE_ | REGIME_ADAPT,DONCHIAN_TURTLE,8,LIVERMORE_50,REGIME_ADAPTIVE,-6.15,-15.1,-28.1,0.78,-12.27,-43.8,0.65,64.84,-2.65,3.92,-2.6,0.84,0.93,12.6,53.4
SW_0723,SW_0723: DONCHIAN_TURT | 4Slots | NONE | ASYMMETRIC_R,DONCHIAN_TURTLE,4,NONE,ASYMMETRIC_RUNNER,-6.32,-13.14,-24.7,0.73,-11.62,-41.9,0.69,47.42,8.38,14.95,8.4,0.99,1.07,9.5,52.1
SW_0410,SW_0410: MINERVINI_VCP | 3Slots | CONSERVATI | CHANDELIER_R,MINERVINI_VCP,3,CONSERVATIVE_25,CHANDELIER_RUNNER,-6.35,-9.9,-19.0,0.62,-3.35,-13.9,0.78,15.28,-12.3,-5.73,-12.3,1.16,0.78,26.5,41.2
SW_0871,SW_0871: RANGE_EXPANSI | 6Slots | LIVERMORE_ | THREE_TIER_T,RANGE_EXPANSION_BURST,6,LIVERMORE_50,THREE_TIER_TIGHT,-6.37,-27.29,-47.4,0.64,2.27,10.4,1.14,33.23,-22.5,-15.94,-22.5,0.92,0.73,29.1,45.0
SW_0749,SW_0749: DONCHIAN_TURT | 5Slots | CONSERVATI | REGIME_ADAPT,DONCHIAN_TURTLE,5,CONSERVATIVE_25,REGIME_ADAPTIVE,-6.7,-15.85,-29.4,0.89,-13.24,-46.5,0.64,64.8,1.78,8.35,1.8,0.87,0.99,11.8,52.4
SW_0843,SW_0843: RANGE_EXPANSI | 5Slots | NONE | ASYMMETRIC_R,RANGE_EXPANSION_BURST,5,NONE,ASYMMETRIC_RUNNER,-6.74,-20.51,-37.1,0.76,1.7,7.7,1.27,19.76,-26.81,-20.25,-26.8,1.06,0.67,30.3,38.8
SW_0805,SW_0805: RANGE_EXPANSI | 3Slots | NONE | CHANDELIER_R,RANGE_EXPANSION_BURST,3,NONE,CHANDELIER_RUNNER,-6.86,-19.71,-35.8,0.71,-0.41,-1.8,1.14,31.26,-26.85,-20.29,-26.9,0.98,0.67,33.5,40.4
SW_0789,SW_0789: DONCHIAN_TURT | 8Slots | CONSERVATI | REGIME_ADAPT,DONCHIAN_TURTLE,8,CONSERVATIVE_25,REGIME_ADAPTIVE,-6.86,-14.13,-26.4,0.78,-11.8,-42.4,0.65,55.71,1.5,8.07,1.5,0.87,0.99,10.7,53.3
SW_0838,SW_0838: RANGE_EXPANSI | 4Slots | AGGRESSIVE | ASYMMETRIC_R,RANGE_EXPANSION_BURST,4,AGGRESSIVE_75,ASYMMETRIC_RUNNER,-6.87,-15.77,-29.3,0.57,-4.47,-18.2,1.43,11.51,2.27,8.84,2.3,1.19,1.01,13.4,46.8
SW_0851,SW_0851: RANGE_EXPANSI | 5Slots | LIVERMORE_ | THREE_TIER_T,RANGE_EXPANSION_BURST,5,LIVERMORE_50,THREE_TIER_TIGHT,-6.97,-20.23,-36.6,0.72,-2.37,-10.0,0.9,34.18,-17.22,-10.66,-17.2,0.91,0.76,22.5,46.2
SW_0852,SW_0852: RANGE_EXPANSI | 5Slots | LIVERMORE_ | THREE_TIER_W,RANGE_EXPANSION_BURST,5,LIVERMORE_50,THREE_TIER_WIDE,-7.03,-21.34,-38.4,0.65,0.19,0.8,1.27,17.85,-21.3,-14.74,-21.3,1.02,0.7,24.7,41.0
SW_0891,SW_0891: RANGE_EXPANSI | 8Slots | LIVERMORE_ | THREE_TIER_T,RANGE_EXPANSION_BURST,8,LIVERMORE_50,THREE_TIER_TIGHT,-7.15,-29.08,-50.0,0.69,2.22,10.2,1.06,34.16,-19.0,-12.43,-19.0,0.94,0.76,24.6,44.1
SW_0877,SW_0877: RANGE_EXPANSI | 6Slots | AGGRESSIVE | THREE_TIER_W,RANGE_EXPANSION_BURST,6,AGGRESSIVE_75,THREE_TIER_WIDE,-7.2,-22.09,-39.5,0.75,-0.54,-2.4,1.1,33.81,-28.69,-22.13,-28.7,0.91,0.63,35.5,41.1
SW_0840,SW_0840: RANGE_EXPANSI | 4Slots | AGGRESSIVE | CHANDELIER_R,RANGE_EXPANSION_BURST,4,AGGRESSIVE_75,CHANDELIER_RUNNER,-7.24,-11.5,-21.8,0.39,-10.18,-37.6,0.7,29.92,2.64,9.21,2.6,1.11,1.03,14.7,48.2
SW_0820,SW_0820: RANGE_EXPANSI | 3Slots | AGGRESSIVE | CHANDELIER_R,RANGE_EXPANSION_BURST,3,AGGRESSIVE_75,CHANDELIER_RUNNER,-7.43,-12.27,-23.2,0.34,-7.68,-29.6,0.63,33.3,-15.96,-9.4,-16.0,1.01,0.75,20.7,43.8
SW_0818,SW_0818: RANGE_EXPANSI | 3Slots | AGGRESSIVE | ASYMMETRIC_R,RANGE_EXPANSION_BURST,3,AGGRESSIVE_75,ASYMMETRIC_RUNNER,-7.48,-14.18,-26.5,0.38,0.36,1.6,1.5,-7.03,-10.81,-4.25,-10.8,1.06,0.82,18.7,43.2
SW_0857,SW_0857: RANGE_EXPANSI | 5Slots | AGGRESSIVE | THREE_TIER_W,RANGE_EXPANSION_BURST,5,AGGRESSIVE_75,THREE_TIER_WIDE,-7.59,-18.91,-34.5,0.51,-3.09,-12.9,1.37,23.75,-11.45,-4.89,-11.4,1.13,0.83,19.7,41.8
SW_0867,SW_0867: RANGE_EXPANSI | 6Slots | CONSERVATI | THREE_TIER_W,RANGE_EXPANSION_BURST,6,CONSERVATIVE_25,THREE_TIER_WIDE,-7.61,-26.34,-46.0,0.66,0.38,1.7,1.27,24.15,-14.81,-8.25,-14.8,1.14,0.8,23.4,41.5
SW_0714,SW_0714: DONCHIAN_TURT | 3Slots | LIVERMORE_ | REGIME_ADAPT,DONCHIAN_TURTLE,3,LIVERMORE_50,REGIME_ADAPTIVE,-7.67,-17.68,-32.5,0.72,-9.76,-36.3,0.86,48.75,-1.53,5.03,-1.5,0.88,0.95,13.7,51.8
SW_0813,SW_0813: RANGE_EXPANSI | 3Slots | LIVERMORE_ | ASYMMETRIC_R,RANGE_EXPANSION_BURST,3,LIVERMORE_50,ASYMMETRIC_RUNNER,-7.68,-13.89,-26.0,0.52,0.01,0.0,1.42,-11.26,-8.51,-1.95,-8.5,1.11,0.86,18.2,42.6
SW_0764,SW_0764: DONCHIAN_TURT | 6Slots | NONE | REGIME_ADAPT,DONCHIAN_TURTLE,6,NONE,REGIME_ADAPTIVE,-7.87,-17.46,-32.1,0.83,-10.94,-39.9,0.71,57.22,-0.19,6.37,-0.2,0.9,0.97,12.1,51.9
SW_0868,SW_0868: RANGE_EXPANSI | 6Slots | CONSERVATI | ASYMMETRIC_R,RANGE_EXPANSION_BURST,6,CONSERVATIVE_25,ASYMMETRIC_RUNNER,-7.97,-26.98,-47.0,0.58,-1.67,-7.1,1.2,32.36,-12.8,-6.24,-12.8,0.99,0.8,19.7,45.8
SW_0833,SW_0833: RANGE_EXPANSI | 4Slots | LIVERMORE_ | ASYMMETRIC_R,RANGE_EXPANSION_BURST,4,LIVERMORE_50,ASYMMETRIC_RUNNER,-8.0,-20.18,-36.5,0.55,-5.84,-23.3,1.14,31.81,-8.99,-2.43,-9.0,1.15,0.86,14.8,45.4
SW_0770,SW_0770: DONCHIAN_TURT | 6Slots | CONSERVATI | CHANDELIER_R,DONCHIAN_TURTLE,6,CONSERVATIVE_25,CHANDELIER_RUNNER,-8.01,-18.63,-34.0,0.6,-11.34,-41.1,0.47,57.8,1.51,8.07,1.5,0.86,0.99,11.8,54.4
SW_0845,SW_0845: RANGE_EXPANSI | 5Slots | NONE | CHANDELIER_R,RANGE_EXPANSION_BURST,5,NONE,CHANDELIER_RUNNER,-8.01,-16.25,-30.1,0.8,-4.44,-18.1,1.18,29.21,-21.9,-15.34,-21.9,1.06,0.7,25.9,41.0
SW_0879,SW_0879: RANGE_EXPANSI | 6Slots | AGGRESSIVE | REGIME_ADAPT,RANGE_EXPANSION_BURST,6,AGGRESSIVE_75,REGIME_ADAPTIVE,-8.06,-19.77,-35.9,0.91,-4.65,-18.9,1.02,45.88,-28.23,-21.67,-28.2,1.06,0.67,33.2,40.4
SW_0829,SW_0829: RANGE_EXPANSI | 4Slots | CONSERVATI | REGIME_ADAPT,RANGE_EXPANSION_BURST,4,CONSERVATIVE_25,REGIME_ADAPTIVE,-8.12,-28.82,-49.6,0.72,-18.78,14.5,0.83,15.43,-20.81,-14.24,-20.8,1.04,0.77,25.2,44.9
SW_0722,SW_0722: DONCHIAN_TURT | 4Slots | NONE | THREE_TIER_W,DONCHIAN_TURTLE,4,NONE,THREE_TIER_WIDE,-8.2,-21.69,-38.9,0.73,-8.17,-31.3,0.82,46.99,9.62,16.18,9.6,0.95,1.09,9.6,53.5
SW_0808,SW_0808: RANGE_EXPANSI | 3Slots | CONSERVATI | ASYMMETRIC_R,RANGE_EXPANSION_BURST,3,CONSERVATIVE_25,ASYMMETRIC_RUNNER,-8.21,-11.03,-21.0,0.7,-3.5,-14.5,1.31,1.64,-13.05,-6.48,-13.1,0.96,0.8,20.6,46.7
SW_0847,SW_0847: RANGE_EXPANSI | 5Slots | CONSERVATI | THREE_TIER_W,RANGE_EXPANSION_BURST,5,CONSERVATIVE_25,THREE_TIER_WIDE,-8.26,-24.99,-44.0,0.71,0.81,3.6,1.31,18.74,-18.38,-11.82,-18.4,1.05,0.75,25.3,42.9
SW_0865,SW_0865: RANGE_EXPANSI | 6Slots | NONE | CHANDELIER_R,RANGE_EXPANSION_BURST,6,NONE,CHANDELIER_RUNNER,-8.28,-20.63,-37.2,0.76,-1.94,-8.3,1.3,23.0,-15.54,-8.98,-15.5,1.09,0.77,22.1,40.7
SW_0743,SW_0743: DONCHIAN_TURT | 5Slots | NONE | ASYMMETRIC_R,DONCHIAN_TURTLE,5,NONE,ASYMMETRIC_RUNNER,-8.41,-13.61,-25.6,0.71,-12.14,-43.4,0.66,47.9,-0.7,5.86,-0.7,0.95,0.95,10.4,50.3
SW_0707,SW_0707: DONCHIAN_TURT | 3Slots | CONSERVATI | THREE_TIER_W,DONCHIAN_TURTLE,3,CONSERVATIVE_25,THREE_TIER_WIDE,-8.61,-24.28,-42.9,0.6,-12.18,-43.5,0.75,55.1,12.47,19.04,12.5,0.89,1.1,10.7,55.2
SW_0855,SW_0855: RANGE_EXPANSI | 5Slots | LIVERMORE_ | CHANDELIER_R,RANGE_EXPANSION_BURST,5,LIVERMORE_50,CHANDELIER_RUNNER,-8.61,-16.14,-29.9,0.43,-6.5,-25.6,0.87,28.22,-7.54,-0.98,-7.5,1.16,0.87,14.4,45.6
SW_0771,SW_0771: DONCHIAN_TURT | 6Slots | LIVERMORE_ | THREE_TIER_T,DONCHIAN_TURTLE,6,LIVERMORE_50,THREE_TIER_TIGHT,-8.74,-19.38,-35.2,0.81,-9.69,-36.1,0.63,51.37,-2.07,4.49,-2.1,0.99,0.94,14.6,49.6
SW_0761,SW_0761: DONCHIAN_TURT | 6Slots | NONE | THREE_TIER_T,DONCHIAN_TURTLE,6,NONE,THREE_TIER_TIGHT,-8.88,-19.43,-35.3,0.79,-8.25,-31.5,0.84,45.97,-0.99,5.58,-1.0,1.03,0.95,13.5,48.1
SW_0776,SW_0776: DONCHIAN_TURT | 6Slots | AGGRESSIVE | THREE_TIER_T,DONCHIAN_TURTLE,6,AGGRESSIVE_75,THREE_TIER_TIGHT,-8.97,-20.4,-36.9,0.84,-11.11,-40.4,0.7,56.14,0.42,6.98,0.4,0.99,0.97,15.7,50.7
SW_0781,SW_0781: DONCHIAN_TURT | 8Slots | NONE | THREE_TIER_T,DONCHIAN_TURTLE,8,NONE,THREE_TIER_TIGHT,-9.03,-19.37,-35.2,0.7,-8.85,-33.5,0.7,44.92,2.11,8.67,2.1,1.0,0.99,10.5,49.8
SW_0866,SW_0866: RANGE_EXPANSI | 6Slots | CONSERVATI | THREE_TIER_T,RANGE_EXPANSION_BURST,6,CONSERVATIVE_25,THREE_TIER_TIGHT,-9.5,-26.25,-45.9,0.62,-1.06,-4.6,1.0,27.13,-14.64,-8.08,-14.6,1.0,0.82,20.9,45.7
SW_0831,SW_0831: RANGE_EXPANSI | 4Slots | LIVERMORE_ | THREE_TIER_T,RANGE_EXPANSION_BURST,4,LIVERMORE_50,THREE_TIER_TIGHT,-9.62,-20.42,-36.9,0.75,-5.12,-20.6,0.81,32.5,-14.18,-7.62,-14.2,1.01,0.81,19.2,45.8
SW_0897,SW_0897: RANGE_EXPANSI | 8Slots | AGGRESSIVE | THREE_TIER_W,RANGE_EXPANSION_BURST,8,AGGRESSIVE_75,THREE_TIER_WIDE,-9.65,-27.81,-48.2,0.62,-2.2,-9.3,1.15,35.11,-16.02,-9.46,-16.0,0.96,0.77,22.9,43.9
SW_0726,SW_0726: DONCHIAN_TURT | 4Slots | CONSERVATI | THREE_TIER_T,DONCHIAN_TURTLE,4,CONSERVATIVE_25,THREE_TIER_TIGHT,-9.7,-21.77,-39.0,0.94,-12.12,-43.3,0.66,55.49,3.94,10.5,3.9,0.99,1.01,10.8,50.7
SW_0719,SW_0719: DONCHIAN_TURT | 3Slots | AGGRESSIVE | REGIME_ADAPT,DONCHIAN_TURTLE,3,AGGRESSIVE_75,REGIME_ADAPTIVE,-9.93,-17.81,-32.7,0.85,-10.67,-39.1,0.69,42.84,3.48,10.04,3.5,0.91,1.02,10.2,53.0
SW_0846,SW_0846: RANGE_EXPANSI | 5Slots | CONSERVATI | THREE_TIER_T,RANGE_EXPANSION_BURST,5,CONSERVATIVE_25,THREE_TIER_TIGHT,-10.0,-26.08,-45.6,0.67,-0.05,-0.2,1.06,29.47,-28.49,-21.93,-28.5,1.01,0.68,33.9,41.4
SW_0724,SW_0724: DONCHIAN_TURT | 4Slots | NONE | REGIME_ADAPT,DONCHIAN_TURTLE,4,NONE,REGIME_ADAPTIVE,-10.19,-23.11,-41.1,0.77,-10.74,-39.3,0.74,45.31,14.16,20.73,14.2,0.97,1.14,9.7,53.8
SW_0893,SW_0893: RANGE_EXPANSI | 8Slots | LIVERMORE_ | ASYMMETRIC_R,RANGE_EXPANSION_BURST,8,LIVERMORE_50,ASYMMETRIC_RUNNER,-10.51,-25.39,-44.6,0.65,-6.82,-26.7,0.96,45.04,-9.54,-2.98,-9.5,1.0,0.84,18.5,45.6
SW_0803,SW_0803: RANGE_EXPANSI | 3Slots | NONE | ASYMMETRIC_R,RANGE_EXPANSION_BURST,3,NONE,ASYMMETRIC_RUNNER,-10.66,-10.5,-20.0,0.82,-6.33,-25.0,1.29,4.78,-17.66,-11.09,-17.7,1.13,0.76,24.4,39.8
SW_0894,SW_0894: RANGE_EXPANSI | 8Slots | LIVERMORE_ | REGIME_ADAPT,RANGE_EXPANSION_BURST,8,LIVERMORE_50,REGIME_ADAPTIVE,-10.68,-25.55,-44.8,0.76,-2.58,-10.9,1.13,33.43,-21.49,-14.93,-21.5,0.99,0.73,28.0,42.2
SW_0744,SW_0744: DONCHIAN_TURT | 5Slots | NONE | REGIME_ADAPT,DONCHIAN_TURTLE,5,NONE,REGIME_ADAPTIVE,-11.03,-19.44,-35.3,0.86,-13.1,-46.1,0.67,49.63,3.27,9.83,3.3,0.93,1.01,11.9,51.9
SW_0806,SW_0806: RANGE_EXPANSI | 3Slots | CONSERVATI | THREE_TIER_T,RANGE_EXPANSION_BURST,3,CONSERVATIVE_25,THREE_TIER_TIGHT,-11.14,-17.02,-31.4,0.72,-1.55,-6.6,1.22,5.36,-29.38,-22.82,-29.4,1.04,0.66,36.3,42.1
SW_0886,SW_0886: RANGE_EXPANSI | 8Slots | CONSERVATI | THREE_TIER_T,RANGE_EXPANSION_BURST,8,CONSERVATIVE_25,THREE_TIER_TIGHT,-11.25,-28.75,-49.5,0.66,-1.56,-6.7,0.98,28.97,-14.32,-7.75,-14.3,0.98,0.81,21.4,45.5
SW_0706,SW_0706: DONCHIAN_TURT | 3Slots | CONSERVATI | THREE_TIER_T,DONCHIAN_TURTLE,3,CONSERVATIVE_25,THREE_TIER_TIGHT,-11.43,-24.13,-42.7,0.89,-15.08,-51.3,0.64,60.79,1.98,8.54,2.0,0.89,0.97,14.1,52.5
SW_0742,SW_0742: DONCHIAN_TURT | 5Slots | NONE | THREE_TIER_W,DONCHIAN_TURTLE,5,NONE,THREE_TIER_WIDE,-11.45,-21.35,-38.4,0.74,-9.92,-36.9,0.87,43.43,2.44,9.0,2.4,1.0,0.99,14.5,50.0
SW_0880,SW_0880: RANGE_EXPANSI | 6Slots | AGGRESSIVE | CHANDELIER_R,RANGE_EXPANSION_BURST,6,AGGRESSIVE_75,CHANDELIER_RUNNER,-11.52,-19.58,-35.6,0.58,-7.23,-28.1,1.06,20.51,-12.18,-5.61,-12.2,1.03,0.81,21.2,45.1
SW_0898,SW_0898: RANGE_EXPANSI | 8Slots | AGGRESSIVE | ASYMMETRIC_R,RANGE_EXPANSION_BURST,8,AGGRESSIVE_75,ASYMMETRIC_RUNNER,-11.57,-23.68,-42.0,0.68,-6.36,-25.1,1.19,29.75,-5.15,1.41,-5.2,1.13,0.9,16.3,45.3
SW_0863,SW_0863: RANGE_EXPANSI | 6Slots | NONE | ASYMMETRIC_R,RANGE_EXPANSION_BURST,6,NONE,ASYMMETRIC_RUNNER,-11.57,-26.61,-46.4,0.81,-2.1,-8.9,1.16,24.97,-19.41,-12.85,-19.4,1.1,0.72,25.6,40.5
SW_0850,SW_0850: RANGE_EXPANSI | 5Slots | CONSERVATI | CHANDELIER_R,RANGE_EXPANSION_BURST,5,CONSERVATIVE_25,CHANDELIER_RUNNER,-11.78,-17.16,-31.6,0.55,-9.76,-36.3,0.96,23.73,-5.28,1.29,-5.3,1.06,0.91,15.8,46.8
SW_0859,SW_0859: RANGE_EXPANSI | 5Slots | AGGRESSIVE | REGIME_ADAPT,RANGE_EXPANSION_BURST,5,AGGRESSIVE_75,REGIME_ADAPTIVE,-11.94,-16.71,-30.8,0.83,-9.71,-36.2,0.65,30.38,-12.98,-6.42,-13.0,0.99,0.81,18.1,46.6
SW_0766,SW_0766: DONCHIAN_TURT | 6Slots | CONSERVATI | THREE_TIER_T,DONCHIAN_TURTLE,6,CONSERVATIVE_25,THREE_TIER_TIGHT,-12.23,-18.78,-34.3,0.81,-11.51,-41.6,0.66,42.48,-5.11,1.46,-5.1,0.95,0.91,16.8,49.1
SW_0836,SW_0836: RANGE_EXPANSI | 4Slots | AGGRESSIVE | THREE_TIER_T,RANGE_EXPANSION_BURST,4,AGGRESSIVE_75,THREE_TIER_TIGHT,-12.24,-20.54,-37.1,0.77,-4.12,-16.9,1.0,16.63,-18.93,-12.37,-18.9,0.91,0.72,23.1,47.0
SW_0895,SW_0895: RANGE_EXPANSI | 8Slots | LIVERMORE_ | CHANDELIER_R,RANGE_EXPANSION_BURST,8,LIVERMORE_50,CHANDELIER_RUNNER,-12.44,-23.61,-41.9,0.55,-4.26,-17.4,0.85,23.68,-14.29,-7.72,-14.3,0.84,0.77,20.0,46.2
SW_0784,SW_0784: DONCHIAN_TURT | 8Slots | NONE | REGIME_ADAPT,DONCHIAN_TURTLE,8,NONE,REGIME_ADAPTIVE,-12.46,-16.92,-31.2,0.71,-12.97,-45.7,0.75,41.71,-3.29,3.27,-3.3,0.92,0.92,13.4,50.0
SW_0741,SW_0741: DONCHIAN_TURT | 5Slots | NONE | THREE_TIER_T,DONCHIAN_TURTLE,5,NONE,THREE_TIER_TIGHT,-12.49,-21.94,-39.3,0.88,-10.55,-38.8,0.88,44.28,-4.6,1.96,-4.6,1.02,0.91,12.6,47.5
SW_0883,SW_0883: RANGE_EXPANSI | 8Slots | NONE | ASYMMETRIC_R,RANGE_EXPANSION_BURST,8,NONE,ASYMMETRIC_RUNNER,-12.62,-28.8,-49.6,0.76,-2.5,-10.5,1.1,26.5,-13.55,-6.98,-13.6,1.13,0.8,19.9,40.9
SW_0835,SW_0835: RANGE_EXPANSI | 4Slots | LIVERMORE_ | CHANDELIER_R,RANGE_EXPANSION_BURST,4,LIVERMORE_50,CHANDELIER_RUNNER,-12.65,-15.33,-28.5,0.42,-9.21,-34.6,0.71,22.78,-13.28,-6.71,-13.3,1.04,0.79,21.6,44.0
SW_0725,SW_0725: DONCHIAN_TURT | 4Slots | NONE | CHANDELIER_R,DONCHIAN_TURTLE,4,NONE,CHANDELIER_RUNNER,-12.76,-23.94,-42.4,0.68,-13.46,-47.0,0.52,49.28,2.77,9.33,2.8,0.92,0.99,15.5,52.1
SW_0746,SW_0746: DONCHIAN_TURT | 5Slots | CONSERVATI | THREE_TIER_T,DONCHIAN_TURTLE,5,CONSERVATIVE_25,THREE_TIER_TIGHT,-12.82,-20.64,-37.3,0.91,-12.7,-45.0,0.54,45.55,0.88,7.44,0.9,0.96,0.98,14.0,50.8
SW_0899,SW_0899: RANGE_EXPANSI | 8Slots | AGGRESSIVE | REGIME_ADAPT,RANGE_EXPANSION_BURST,8,AGGRESSIVE_75,REGIME_ADAPTIVE,-13.23,-25.88,-45.3,0.83,-3.51,-14.6,1.01,28.13,-21.58,-15.02,-21.6,0.92,0.71,28.0,43.6
SW_0872,SW_0872: RANGE_EXPANSI | 6Slots | LIVERMORE_ | THREE_TIER_W,RANGE_EXPANSION_BURST,6,LIVERMORE_50,THREE_TIER_WIDE,-13.38,-24.3,-43.0,0.62,-6.87,-26.9,0.99,28.92,-17.62,-11.05,-17.6,1.11,0.75,24.7,41.6
SW_0874,SW_0874: RANGE_EXPANSI | 6Slots | LIVERMORE_ | REGIME_ADAPT,RANGE_EXPANSION_BURST,6,LIVERMORE_50,REGIME_ADAPTIVE,-13.38,-22.9,-40.8,0.86,-4.85,-19.6,1.03,14.68,-16.71,-10.15,-16.7,1.07,0.8,22.8,42.3
SW_0703,SW_0703: DONCHIAN_TURT | 3Slots | NONE | ASYMMETRIC_R,DONCHIAN_TURTLE,3,NONE,ASYMMETRIC_RUNNER,-13.44,-24.18,-42.8,0.61,-12.02,-43.0,0.72,36.98,10.19,16.76,10.2,1.03,1.07,11.2,51.0
SW_0842,SW_0842: RANGE_EXPANSI | 5Slots | NONE | THREE_TIER_W,RANGE_EXPANSION_BURST,5,NONE,THREE_TIER_WIDE,-13.6,-25.3,-44.5,0.84,-5.61,-22.4,1.26,15.27,-8.18,-1.61,-8.2,1.16,0.88,18.0,42.6
SW_0892,SW_0892: RANGE_EXPANSI | 8Slots | LIVERMORE_ | THREE_TIER_W,RANGE_EXPANSION_BURST,8,LIVERMORE_50,THREE_TIER_WIDE,-13.67,-26.83,-46.7,0.65,-5.45,-21.8,1.08,27.42,-14.27,-7.71,-14.3,1.12,0.79,22.3,43.3
SW_0702,SW_0702: DONCHIAN_TURT | 3Slots | NONE | THREE_TIER_W,DONCHIAN_TURTLE,3,NONE,THREE_TIER_WIDE,-13.92,-25.54,-44.8,0.69,-12.29,-43.8,0.75,44.3,6.09,12.66,6.1,0.87,1.02,14.7,53.8
SW_0862,SW_0862: RANGE_EXPANSI | 6Slots | NONE | THREE_TIER_W,RANGE_EXPANSION_BURST,6,NONE,THREE_TIER_WIDE,-14.03,-27.65,-47.9,0.83,-3.74,-15.4,1.26,16.92,-15.19,-8.63,-15.2,1.16,0.79,24.4,41.1
SW_0704,SW_0704: DONCHIAN_TURT | 3Slots | NONE | REGIME_ADAPT,DONCHIAN_TURTLE,3,NONE,REGIME_ADAPTIVE,-14.12,-25.42,-44.6,0.81,-12.04,-43.1,0.86,36.69,9.78,16.35,9.8,0.94,1.06,12.9,52.9
SW_0828,SW_0828: RANGE_EXPANSI | 4Slots | CONSERVATI | ASYMMETRIC_R,RANGE_EXPANSION_BURST,4,CONSERVATIVE_25,ASYMMETRIC_RUNNER,-14.17,-19.05,-34.7,0.65,-6.46,-25.5,1.1,12.23,-26.66,-20.1,-26.7,0.88,0.66,31.5,42.2
SW_0888,SW_0888: RANGE_EXPANSI | 8Slots | CONSERVATI | ASYMMETRIC_R,RANGE_EXPANSION_BURST,8,CONSERVATIVE_25,ASYMMETRIC_RUNNER,-14.22,-23.81,-42.2,0.67,-7.31,-28.4,0.96,31.82,-16.59,-10.03,-16.6,1.02,0.75,22.7,43.6
SW_0885,SW_0885: RANGE_EXPANSI | 8Slots | NONE | CHANDELIER_R,RANGE_EXPANSION_BURST,8,NONE,CHANDELIER_RUNNER,-14.55,-28.18,-48.7,0.67,-7.54,-29.2,1.09,32.77,-9.46,-2.89,-9.5,1.13,0.84,18.1,43.0
SW_0890,SW_0890: RANGE_EXPANSI | 8Slots | CONSERVATI | CHANDELIER_R,RANGE_EXPANSION_BURST,8,CONSERVATIVE_25,CHANDELIER_RUNNER,-15.71,-26.85,-46.8,0.52,-8.1,-31.0,0.97,29.37,-14.19,-7.63,-14.2,0.89,0.76,20.0,46.3
SW_0822,SW_0822: RANGE_EXPANSI | 4Slots | NONE | THREE_TIER_W,RANGE_EXPANSION_BURST,4,NONE,THREE_TIER_WIDE,-15.74,-24.59,-43.4,0.82,-6.42,-25.3,1.32,2.81,-5.75,0.82,-5.8,1.22,0.9,18.3,43.2
SW_0854,SW_0854: RANGE_EXPANSI | 5Slots | LIVERMORE_ | REGIME_ADAPT,RANGE_EXPANSION_BURST,5,LIVERMORE_50,REGIME_ADAPTIVE,-15.84,-20.82,-37.5,0.78,-13.35,-46.8,0.53,29.8,-18.62,-12.06,-18.6,1.0,0.75,21.2,40.8
SW_0839,SW_0839: RANGE_EXPANSI | 4Slots | AGGRESSIVE | REGIME_ADAPT,RANGE_EXPANSION_BURST,4,AGGRESSIVE_75,REGIME_ADAPTIVE,-15.98,-20.02,-36.3,0.73,-13.88,-48.2,0.51,33.25,-10.23,-3.67,-10.2,1.14,0.86,16.1,44.1
SW_0870,SW_0870: RANGE_EXPANSI | 6Slots | CONSERVATI | CHANDELIER_R,RANGE_EXPANSION_BURST,6,CONSERVATIVE_25,CHANDELIER_RUNNER,-16.18,-23.32,-41.5,0.53,-11.27,-40.9,0.72,26.78,-4.76,1.81,-4.8,1.03,0.9,17.0,46.3
SW_0837,SW_0837: RANGE_EXPANSI | 4Slots | AGGRESSIVE | THREE_TIER_W,RANGE_EXPANSION_BURST,4,AGGRESSIVE_75,THREE_TIER_WIDE,-16.29,-20.09,-36.4,0.65,-7.42,-28.7,1.01,5.86,-13.03,-6.47,-13.0,1.12,0.81,18.2,43.0
SW_0701,SW_0701: DONCHIAN_TURT | 3Slots | NONE | THREE_TIER_T,DONCHIAN_TURTLE,3,NONE,THREE_TIER_TIGHT,-16.49,-25.77,-45.2,0.84,-14.91,-50.8,0.65,39.26,0.67,7.24,0.7,1.05,0.96,16.7,47.5
SW_0815,SW_0815: RANGE_EXPANSI | 3Slots | LIVERMORE_ | CHANDELIER_R,RANGE_EXPANSION_BURST,3,LIVERMORE_50,CHANDELIER_RUNNER,-16.61,-20.71,-37.4,0.45,-11.12,-40.5,0.68,23.46,-11.92,-5.35,-11.9,1.05,0.81,25.4,42.7
