id,name,asset_mode,filter,basket_size,exit_protocol,composite_score,full_ret,full_alpha,full_xirr,one_yr_ret,one_yr_alpha,one_yr_xirr,bear_ret,bear_alpha,bear_xirr,bull_ret,full_pr,full_dd
SIP_0919,SIP_0919: MULTI_ASSET | MOM_HURDLE_40 | 6Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,MOM_HURDLE_40,6,DYNAMIC_ATR,4.18,9.79,-7.95,7.1,19.33,21.78,45.2,-8.59,11.66,-35.6,16.87,2.46,11.3
SIP_0519,SIP_0519: TACTICAL_MA | MOM_HURDLE_40 | 6Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,MOM_HURDLE_40,6,DYNAMIC_ATR,4.18,9.79,-7.95,7.1,19.33,21.78,45.2,-8.59,11.66,-35.6,16.87,2.46,11.3
SIP_0719,SIP_0719: MOMENTUM_RO | MOM_HURDLE_40 | 6Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,6,DYNAMIC_ATR,4.18,9.79,-7.95,7.1,19.33,21.78,45.2,-8.59,11.66,-35.6,16.87,2.46,11.3
SIP_0288,SIP_0288: TACTICAL_MA | MOM_HURDLE_30 | 5Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,MOM_HURDLE_30,5,ADAPTIVE_STRUCTURAL,4.07,21.68,3.93,15.3,11.05,13.5,25.1,-10.36,9.89,-41.6,18.31,1.93,7.7
SIP_0698,SIP_0698: MOMENTUM_RO | MOM_HURDLE_30 | 8Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_30,8,ADAPTIVE_STRUCTURAL,4.05,21.29,3.54,15.0,9.49,11.94,21.5,-9.29,10.96,-38.0,17.07,2.14,5.7
SIP_0898,SIP_0898: MULTI_ASSET | MOM_HURDLE_30 | 8Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,MOM_HURDLE_30,8,ADAPTIVE_STRUCTURAL,4.05,21.29,3.54,15.0,9.49,11.94,21.5,-9.29,10.96,-38.0,17.07,2.14,5.7
SIP_0498,SIP_0498: TACTICAL_MA | MOM_HURDLE_30 | 8Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,MOM_HURDLE_30,8,ADAPTIVE_STRUCTURAL,4.05,21.29,3.54,15.0,9.49,11.94,21.5,-9.29,10.96,-38.0,17.07,2.14,5.7
SIP_0101,SIP_0101: PURE_STOCKS | MOM_HURDLE_40 | 3Stk | VAN_THARP_3T,PURE_STOCKS,MOM_HURDLE_40,3,VAN_THARP_3TIER,4.04,15.93,-1.82,11.4,15.59,18.04,36.0,-10.35,9.9,-41.6,19.3,0.3,9.9
SIP_0441,SIP_0441: TACTICAL_MA | CLENOW_HIGH_CO | 6Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,CLENOW_HIGH_CONVICTION,6,VAN_THARP_3TIER,4.01,-9.15,-26.9,-7.1,4.38,6.83,9.7,-14.5,5.75,14.5,9.45,0.35,7.4
SIP_0641,SIP_0641: MOMENTUM_RO | CLENOW_HIGH_CO | 6Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,CLENOW_HIGH_CONVICTION,6,VAN_THARP_3TIER,4.01,-9.15,-26.9,-7.1,4.38,6.83,9.7,-14.5,5.75,14.5,9.45,0.35,7.4
SIP_0841,SIP_0841: MULTI_ASSET | CLENOW_HIGH_CO | 6Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,CLENOW_HIGH_CONVICTION,6,VAN_THARP_3TIER,4.01,-9.15,-26.9,-7.1,4.38,6.83,9.7,-14.5,5.75,14.5,9.45,0.35,7.4
SIP_0311,SIP_0311: TACTICAL_MA | MOM_HURDLE_40 | 5Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,MOM_HURDLE_40,5,VAN_THARP_3TIER,3.98,11.66,-6.09,8.4,17.7,20.15,41.2,-9.71,10.54,-39.5,19.53,0.29,7.3
SIP_0241,SIP_0241: TACTICAL_MA | CLENOW_HIGH_CO | 6Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,CLENOW_HIGH_CONVICTION,6,VAN_THARP_3TIER,3.96,-9.82,-27.57,-7.6,4.95,7.4,11.0,-14.5,5.75,14.5,9.37,0.35,8.6
SIP_0041,SIP_0041: PURE_STOCKS | CLENOW_HIGH_CO | 6Stk | VAN_THARP_3T,PURE_STOCKS,CLENOW_HIGH_CONVICTION,6,VAN_THARP_3TIER,3.88,-11.97,-29.72,-9.3,7.15,9.6,16.0,-14.5,5.75,14.5,9.15,0.35,14.2
SIP_0350,SIP_0350: TACTICAL_MA | MULTI_LOOKBACK | 8Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,8,TIME_DECAY_MOMENTUM,3.86,-10.52,-28.26,-8.2,1.86,4.31,4.1,-16.62,3.63,14.5,13.75,1.85,9.5
SIP_0642,SIP_0642: MOMENTUM_RO | CLENOW_HIGH_CO | 6Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,CLENOW_HIGH_CONVICTION,6,SMART_STEPLADDER,3.85,-9.76,-27.51,-7.5,3.35,5.8,7.4,-14.14,6.11,14.5,10.64,1.96,5.5
SIP_0842,SIP_0842: MULTI_ASSET | CLENOW_HIGH_CO | 6Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,CLENOW_HIGH_CONVICTION,6,SMART_STEPLADDER,3.85,-9.76,-27.51,-7.5,3.35,5.8,7.4,-14.14,6.11,14.5,10.64,1.96,5.5
SIP_0442,SIP_0442: TACTICAL_MA | CLENOW_HIGH_CO | 6Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,CLENOW_HIGH_CONVICTION,6,SMART_STEPLADDER,3.85,-9.76,-27.51,-7.5,3.35,5.8,7.4,-14.14,6.11,14.5,10.64,1.96,5.5
SIP_0314,SIP_0314: TACTICAL_MA | MOM_HURDLE_40 | 5Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,MOM_HURDLE_40,5,DYNAMIC_ATR,3.78,11.34,-6.4,8.2,19.05,21.5,44.5,-9.27,10.98,-38.0,15.66,2.31,12.0
SIP_0242,SIP_0242: TACTICAL_MA | CLENOW_HIGH_CO | 6Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,CLENOW_HIGH_CONVICTION,6,SMART_STEPLADDER,3.71,-10.51,-28.26,-8.2,3.84,6.29,8.5,-14.14,6.11,14.5,10.56,1.96,6.6
SIP_0550,SIP_0550: TACTICAL_MA | MULTI_LOOKBACK | 8Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,8,TIME_DECAY_MOMENTUM,3.64,-10.71,-28.46,-8.3,1.16,3.61,2.5,-16.62,3.63,14.5,13.73,1.85,9.4
SIP_0950,SIP_0950: MULTI_ASSET | MULTI_LOOKBACK | 8Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,8,TIME_DECAY_MOMENTUM,3.64,-10.71,-28.46,-8.3,1.16,3.61,2.5,-16.62,3.63,14.5,13.73,1.85,9.4
SIP_0750,SIP_0750: MOMENTUM_RO | MULTI_LOOKBACK | 8Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,8,TIME_DECAY_MOMENTUM,3.64,-10.71,-28.46,-8.3,1.16,3.61,2.5,-16.62,3.63,14.5,13.73,1.85,9.4
SIP_0921,SIP_0921: MULTI_ASSET | MOM_HURDLE_40 | 8Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,MOM_HURDLE_40,8,VAN_THARP_3TIER,3.63,10.45,-7.3,7.6,15.89,18.34,36.8,-8.76,11.49,-36.2,18.12,0.35,4.7
SIP_0721,SIP_0721: MOMENTUM_RO | MOM_HURDLE_40 | 8Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,8,VAN_THARP_3TIER,3.63,10.45,-7.3,7.6,15.89,18.34,36.8,-8.76,11.49,-36.2,18.12,0.35,4.7
SIP_0521,SIP_0521: TACTICAL_MA | MOM_HURDLE_40 | 8Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,MOM_HURDLE_40,8,VAN_THARP_3TIER,3.63,10.45,-7.3,7.6,15.89,18.34,36.8,-8.76,11.49,-36.2,18.12,0.35,4.7
SIP_0502,SIP_0502: TACTICAL_MA | MOM_HURDLE_40 | 3Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,MOM_HURDLE_40,3,SMART_STEPLADDER,3.6,19.67,1.92,13.9,9.45,11.9,21.4,-9.79,10.46,-39.7,18.48,2.22,7.3
SIP_0702,SIP_0702: MOMENTUM_RO | MOM_HURDLE_40 | 3Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,3,SMART_STEPLADDER,3.6,19.67,1.92,13.9,9.45,11.9,21.4,-9.79,10.46,-39.7,18.48,2.22,7.3
SIP_0902,SIP_0902: MULTI_ASSET | MOM_HURDLE_40 | 3Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,MOM_HURDLE_40,3,SMART_STEPLADDER,3.6,19.67,1.92,13.9,9.45,11.9,21.4,-9.79,10.46,-39.7,18.48,2.22,7.3
SIP_0503,SIP_0503: TACTICAL_MA | MOM_HURDLE_40 | 3Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,MOM_HURDLE_40,3,ADAPTIVE_STRUCTURAL,3.59,28.53,10.79,19.8,6.96,9.41,15.6,-11.59,8.66,-45.6,17.13,1.99,8.0
SIP_0703,SIP_0703: MOMENTUM_RO | MOM_HURDLE_40 | 3Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,3,ADAPTIVE_STRUCTURAL,3.59,28.53,10.79,19.8,6.96,9.41,15.6,-11.59,8.66,-45.6,17.13,1.99,8.0
SIP_0903,SIP_0903: MULTI_ASSET | MOM_HURDLE_40 | 3Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,MOM_HURDLE_40,3,ADAPTIVE_STRUCTURAL,3.59,28.53,10.79,19.8,6.96,9.41,15.6,-11.59,8.66,-45.6,17.13,1.99,8.0
SIP_0488,SIP_0488: TACTICAL_MA | MOM_HURDLE_30 | 5Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,MOM_HURDLE_30,5,ADAPTIVE_STRUCTURAL,3.56,20.15,2.4,14.3,10.54,12.99,23.9,-10.36,9.89,-41.6,18.16,1.93,7.6
SIP_0688,SIP_0688: MOMENTUM_RO | MOM_HURDLE_30 | 5Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_30,5,ADAPTIVE_STRUCTURAL,3.56,20.15,2.4,14.3,10.54,12.99,23.9,-10.36,9.89,-41.6,18.16,1.93,7.6
SIP_0888,SIP_0888: MULTI_ASSET | MOM_HURDLE_30 | 5Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,MOM_HURDLE_30,5,ADAPTIVE_STRUCTURAL,3.56,20.15,2.4,14.3,10.54,12.99,23.9,-10.36,9.89,-41.6,18.16,1.93,7.6
SIP_0042,SIP_0042: PURE_STOCKS | CLENOW_HIGH_CO | 6Stk | SMART_STEPLA,PURE_STOCKS,CLENOW_HIGH_CONVICTION,6,SMART_STEPLADDER,3.43,-12.63,-30.38,-9.9,5.24,7.69,11.7,-14.14,6.11,14.5,10.34,1.96,12.0
SIP_0511,SIP_0511: TACTICAL_MA | MOM_HURDLE_40 | 5Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,MOM_HURDLE_40,5,VAN_THARP_3TIER,3.23,9.95,-7.79,7.2,16.47,18.92,38.2,-9.71,10.54,-39.5,19.4,0.29,7.2
SIP_0911,SIP_0911: MULTI_ASSET | MOM_HURDLE_40 | 5Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,MOM_HURDLE_40,5,VAN_THARP_3TIER,3.23,9.95,-7.79,7.2,16.47,18.92,38.2,-9.71,10.54,-39.5,19.4,0.29,7.2
SIP_0711,SIP_0711: MOMENTUM_RO | MOM_HURDLE_40 | 5Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,5,VAN_THARP_3TIER,3.23,9.95,-7.79,7.2,16.47,18.92,38.2,-9.71,10.54,-39.5,19.4,0.29,7.2
SIP_0306,SIP_0306: TACTICAL_MA | MOM_HURDLE_40 | 4Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,MOM_HURDLE_40,4,VAN_THARP_3TIER,3.12,12.34,-5.41,8.9,16.34,18.79,37.9,-9.08,11.18,-37.3,13.85,0.29,8.1
SIP_0914,SIP_0914: MULTI_ASSET | MOM_HURDLE_40 | 5Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,MOM_HURDLE_40,5,DYNAMIC_ATR,3.07,9.74,-8.01,7.1,17.73,20.18,41.3,-9.27,10.98,-38.0,15.69,2.31,11.4
SIP_0714,SIP_0714: MOMENTUM_RO | MOM_HURDLE_40 | 5Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,5,DYNAMIC_ATR,3.07,9.74,-8.01,7.1,17.73,20.18,41.3,-9.27,10.98,-38.0,15.69,2.31,11.4
SIP_0514,SIP_0514: TACTICAL_MA | MOM_HURDLE_40 | 5Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,MOM_HURDLE_40,5,DYNAMIC_ATR,3.07,9.74,-8.01,7.1,17.73,20.18,41.3,-9.27,10.98,-38.0,15.69,2.31,11.4
SIP_0283,SIP_0283: TACTICAL_MA | MOM_HURDLE_30 | 4Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,MOM_HURDLE_30,4,ADAPTIVE_STRUCTURAL,2.96,22.9,5.15,16.1,9.38,11.83,21.2,-10.21,10.04,-41.1,12.92,1.99,7.0
SIP_0883,SIP_0883: MULTI_ASSET | MOM_HURDLE_30 | 4Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,MOM_HURDLE_30,4,ADAPTIVE_STRUCTURAL,2.48,21.45,3.71,15.2,8.71,11.16,19.6,-10.21,10.04,-41.1,12.96,1.99,6.9
SIP_0683,SIP_0683: MOMENTUM_RO | MOM_HURDLE_30 | 4Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_30,4,ADAPTIVE_STRUCTURAL,2.48,21.45,3.71,15.2,8.71,11.16,19.6,-10.21,10.04,-41.1,12.96,1.99,6.9
SIP_0483,SIP_0483: TACTICAL_MA | MOM_HURDLE_30 | 4Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,MOM_HURDLE_30,4,ADAPTIVE_STRUCTURAL,2.48,21.45,3.71,15.2,8.71,11.16,19.6,-10.21,10.04,-41.1,12.96,1.99,6.9
SIP_0906,SIP_0906: MULTI_ASSET | MOM_HURDLE_40 | 4Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,MOM_HURDLE_40,4,VAN_THARP_3TIER,2.37,10.71,-7.04,7.8,14.83,17.28,34.2,-9.08,11.18,-37.3,13.89,0.29,8.0
SIP_0706,SIP_0706: MOMENTUM_RO | MOM_HURDLE_40 | 4Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,4,VAN_THARP_3TIER,2.37,10.71,-7.04,7.8,14.83,17.28,34.2,-9.08,11.18,-37.3,13.89,0.29,8.0
SIP_0506,SIP_0506: TACTICAL_MA | MOM_HURDLE_40 | 4Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,MOM_HURDLE_40,4,VAN_THARP_3TIER,2.37,10.71,-7.04,7.8,14.83,17.28,34.2,-9.08,11.18,-37.3,13.89,0.29,8.0
SIP_0305,SIP_0305: TACTICAL_MA | MOM_HURDLE_40 | 3Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,MOM_HURDLE_40,3,TIME_DECAY_MOMENTUM,2.23,15.26,-2.48,11.0,10.79,13.24,24.5,-10.73,9.52,-42.8,18.17,2.0,8.6
SIP_0705,SIP_0705: MOMENTUM_RO | MOM_HURDLE_40 | 3Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,3,TIME_DECAY_MOMENTUM,1.58,13.55,-4.19,9.8,9.85,12.3,22.3,-10.73,9.52,-42.8,18.16,2.0,8.5
SIP_0905,SIP_0905: MULTI_ASSET | MOM_HURDLE_40 | 3Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,MOM_HURDLE_40,3,TIME_DECAY_MOMENTUM,1.58,13.55,-4.19,9.8,9.85,12.3,22.3,-10.73,9.52,-42.8,18.16,2.0,8.5
SIP_0505,SIP_0505: TACTICAL_MA | MOM_HURDLE_40 | 3Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,MOM_HURDLE_40,3,TIME_DECAY_MOMENTUM,1.58,13.55,-4.19,9.8,9.85,12.3,22.3,-10.73,9.52,-42.8,18.16,2.0,8.5
SIP_0301,SIP_0301: TACTICAL_MA | MOM_HURDLE_40 | 3Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,MOM_HURDLE_40,3,VAN_THARP_3TIER,1.54,9.99,-7.76,7.3,11.41,13.86,26.0,-10.35,9.9,-41.6,19.21,0.3,7.7
SIP_0501,SIP_0501: TACTICAL_MA | MOM_HURDLE_40 | 3Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,MOM_HURDLE_40,3,VAN_THARP_3TIER,0.84,8.37,-9.37,6.1,10.27,12.72,23.3,-10.35,9.9,-41.6,19.21,0.3,7.2
SIP_0901,SIP_0901: MULTI_ASSET | MOM_HURDLE_40 | 3Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,MOM_HURDLE_40,3,VAN_THARP_3TIER,0.84,8.37,-9.37,6.1,10.27,12.72,23.3,-10.35,9.9,-41.6,19.21,0.3,7.2
SIP_0701,SIP_0701: MOMENTUM_RO | MOM_HURDLE_40 | 3Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,3,VAN_THARP_3TIER,0.84,8.37,-9.37,6.1,10.27,12.72,23.3,-10.35,9.9,-41.6,19.21,0.3,7.2
SIP_0034,SIP_0034: PURE_STOCKS | CLENOW_HIGH_CO | 4Stk | DYNAMIC_ATR,PURE_STOCKS,CLENOW_HIGH_CONVICTION,4,DYNAMIC_ATR,-0.34,19.8,2.05,14.0,6.42,8.87,14.4,-10.97,9.28,-43.6,6.31,1.79,6.4
SIP_0029,SIP_0029: PURE_STOCKS | CLENOW_HIGH_CO | 3Stk | DYNAMIC_ATR,PURE_STOCKS,CLENOW_HIGH_CONVICTION,3,DYNAMIC_ATR,-1.62,12.59,-5.16,9.1,10.42,12.87,23.6,-10.91,9.34,-43.4,3.3,1.45,5.9
SIP_0234,SIP_0234: TACTICAL_MA | CLENOW_HIGH_CO | 4Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,CLENOW_HIGH_CONVICTION,4,DYNAMIC_ATR,-1.79,15.33,-2.41,11.0,4.8,7.25,10.7,-10.97,9.28,-43.6,6.34,1.79,6.1
SIP_0834,SIP_0834: MULTI_ASSET | CLENOW_HIGH_CO | 4Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,CLENOW_HIGH_CONVICTION,4,DYNAMIC_ATR,-2.29,13.76,-3.98,9.9,4.34,6.79,9.6,-10.97,9.28,-43.6,6.33,1.79,6.0
SIP_0434,SIP_0434: TACTICAL_MA | CLENOW_HIGH_CO | 4Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,CLENOW_HIGH_CONVICTION,4,DYNAMIC_ATR,-2.29,13.76,-3.98,9.9,4.34,6.79,9.6,-10.97,9.28,-43.6,6.33,1.79,6.0
SIP_0634,SIP_0634: MOMENTUM_RO | CLENOW_HIGH_CO | 4Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,CLENOW_HIGH_CONVICTION,4,DYNAMIC_ATR,-2.29,13.76,-3.98,9.9,4.34,6.79,9.6,-10.97,9.28,-43.6,6.33,1.79,6.0
SIP_0049,SIP_0049: PURE_STOCKS | CLENOW_HIGH_CO | 8Stk | DYNAMIC_ATR,PURE_STOCKS,CLENOW_HIGH_CONVICTION,8,DYNAMIC_ATR,-2.9,4.87,-12.88,3.6,7.63,10.08,17.1,-11.19,9.06,-44.3,10.9,2.37,7.2
SIP_0229,SIP_0229: TACTICAL_MA | CLENOW_HIGH_CO | 3Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,CLENOW_HIGH_CONVICTION,3,DYNAMIC_ATR,-3.5,7.33,-10.42,5.4,8.04,10.49,18.1,-10.91,9.34,-43.4,3.36,1.45,3.9
SIP_0429,SIP_0429: TACTICAL_MA | CLENOW_HIGH_CO | 3Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,CLENOW_HIGH_CONVICTION,3,DYNAMIC_ATR,-4.01,5.94,-11.81,4.4,7.36,9.81,16.5,-10.91,9.34,-43.4,3.4,1.45,3.8
SIP_0629,SIP_0629: MOMENTUM_RO | CLENOW_HIGH_CO | 3Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,CLENOW_HIGH_CONVICTION,3,DYNAMIC_ATR,-4.01,5.94,-11.81,4.4,7.36,9.81,16.5,-10.91,9.34,-43.4,3.4,1.45,3.8
SIP_0829,SIP_0829: MULTI_ASSET | CLENOW_HIGH_CO | 3Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,CLENOW_HIGH_CONVICTION,3,DYNAMIC_ATR,-4.01,5.94,-11.81,4.4,7.36,9.81,16.5,-10.91,9.34,-43.4,3.4,1.45,3.8
SIP_0249,SIP_0249: TACTICAL_MA | CLENOW_HIGH_CO | 8Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,CLENOW_HIGH_CONVICTION,8,DYNAMIC_ATR,-4.15,2.11,-15.64,1.6,5.44,7.89,12.1,-11.19,9.06,-44.3,10.91,2.37,4.5
SIP_0045,SIP_0045: PURE_STOCKS | CLENOW_HIGH_CO | 6Stk | TIME_DECAY_M,PURE_STOCKS,CLENOW_HIGH_CONVICTION,6,TIME_DECAY_MOMENTUM,-4.16,-0.39,-18.14,-0.3,5.91,8.36,13.2,-10.55,9.7,-42.2,11.46,1.94,10.4
SIP_0449,SIP_0449: TACTICAL_MA | CLENOW_HIGH_CO | 8Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,CLENOW_HIGH_CONVICTION,8,DYNAMIC_ATR,-4.59,1.04,-16.71,0.8,4.81,7.26,10.7,-11.19,9.06,-44.3,10.88,2.37,3.8
SIP_0649,SIP_0649: MOMENTUM_RO | CLENOW_HIGH_CO | 8Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,CLENOW_HIGH_CONVICTION,8,DYNAMIC_ATR,-4.59,1.04,-16.71,0.8,4.81,7.26,10.7,-11.19,9.06,-44.3,10.88,2.37,3.8
SIP_0849,SIP_0849: MULTI_ASSET | CLENOW_HIGH_CO | 8Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,CLENOW_HIGH_CONVICTION,8,DYNAMIC_ATR,-4.59,1.04,-16.71,0.8,4.81,7.26,10.7,-11.19,9.06,-44.3,10.88,2.37,3.8
SIP_0030,SIP_0030: PURE_STOCKS | CLENOW_HIGH_CO | 3Stk | TIME_DECAY_M,PURE_STOCKS,CLENOW_HIGH_CONVICTION,3,TIME_DECAY_MOMENTUM,-4.63,-0.32,-18.07,-0.2,7.73,10.18,17.4,-10.91,9.34,-43.4,7.87,1.58,9.1
SIP_0640,SIP_0640: MOMENTUM_RO | CLENOW_HIGH_CO | 5Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,CLENOW_HIGH_CONVICTION,5,TIME_DECAY_MOMENTUM,-4.95,-3.07,-20.82,-2.3,2.56,5.01,5.6,-10.37,9.88,-41.6,14.61,2.02,5.8
SIP_0440,SIP_0440: TACTICAL_MA | CLENOW_HIGH_CO | 5Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,CLENOW_HIGH_CONVICTION,5,TIME_DECAY_MOMENTUM,-4.95,-3.07,-20.82,-2.3,2.56,5.01,5.6,-10.37,9.88,-41.6,14.61,2.02,5.8
SIP_0840,SIP_0840: MULTI_ASSET | CLENOW_HIGH_CO | 5Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,CLENOW_HIGH_CONVICTION,5,TIME_DECAY_MOMENTUM,-4.95,-3.07,-20.82,-2.3,2.56,5.01,5.6,-10.37,9.88,-41.6,14.61,2.02,5.8
SIP_0240,SIP_0240: TACTICAL_MA | CLENOW_HIGH_CO | 5Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,CLENOW_HIGH_CONVICTION,5,TIME_DECAY_MOMENTUM,-4.98,-3.47,-21.22,-2.6,2.86,5.31,6.3,-10.37,9.88,-41.6,14.61,2.02,6.5
SIP_0245,SIP_0245: TACTICAL_MA | CLENOW_HIGH_CO | 6Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,CLENOW_HIGH_CONVICTION,6,TIME_DECAY_MOMENTUM,-5.01,-1.86,-19.61,-1.4,3.86,6.31,8.6,-10.55,9.7,-42.2,11.69,1.94,6.7
SIP_0040,SIP_0040: PURE_STOCKS | CLENOW_HIGH_CO | 5Stk | TIME_DECAY_M,PURE_STOCKS,CLENOW_HIGH_CONVICTION,5,TIME_DECAY_MOMENTUM,-5.03,-4.71,-22.46,-3.6,4.07,6.52,9.0,-10.37,9.88,-41.6,14.59,2.02,8.6
SIP_0035,SIP_0035: PURE_STOCKS | CLENOW_HIGH_CO | 4Stk | TIME_DECAY_M,PURE_STOCKS,CLENOW_HIGH_CONVICTION,4,TIME_DECAY_MOMENTUM,-5.15,-2.79,-20.53,-2.1,5.09,7.54,11.3,-10.22,10.03,-41.2,9.7,1.69,9.8
SIP_0445,SIP_0445: TACTICAL_MA | CLENOW_HIGH_CO | 6Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,CLENOW_HIGH_CONVICTION,6,TIME_DECAY_MOMENTUM,-5.18,-2.1,-19.85,-1.6,3.42,5.87,7.6,-10.55,9.7,-42.2,11.76,1.94,5.7
SIP_0645,SIP_0645: MOMENTUM_RO | CLENOW_HIGH_CO | 6Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,CLENOW_HIGH_CONVICTION,6,TIME_DECAY_MOMENTUM,-5.18,-2.1,-19.85,-1.6,3.42,5.87,7.6,-10.55,9.7,-42.2,11.76,1.94,5.7
SIP_0845,SIP_0845: MULTI_ASSET | CLENOW_HIGH_CO | 6Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,CLENOW_HIGH_CONVICTION,6,TIME_DECAY_MOMENTUM,-5.18,-2.1,-19.85,-1.6,3.42,5.87,7.6,-10.55,9.7,-42.2,11.76,1.94,5.7
SIP_0235,SIP_0235: TACTICAL_MA | CLENOW_HIGH_CO | 4Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,CLENOW_HIGH_CONVICTION,4,TIME_DECAY_MOMENTUM,-5.86,-3.76,-21.5,-2.9,3.4,5.85,7.5,-10.22,10.03,-41.2,9.68,1.69,6.7
SIP_0230,SIP_0230: TACTICAL_MA | CLENOW_HIGH_CO | 3Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,CLENOW_HIGH_CONVICTION,3,TIME_DECAY_MOMENTUM,-5.87,-2.97,-20.71,-2.2,5.5,7.95,12.3,-10.91,9.34,-43.4,7.98,1.58,5.9
